year,month,day,hour,minute,weekday,LocationCode,hour_sin,hour_cos,minute_sin,minute_cos,month_sin,month_cos,quarter,day_of_year,week_of_year,hour_squared,time_of_day
2024,3,22,9,0,4,11,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,6.123233995736766e-17,1,82,12,81,0
2024,3,22,9,10,4,11,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,81,0
2024,3,22,9,20,4,11,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,82,12,81,0
2024,3,22,9,30,4,11,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,82,12,81,0
2024,3,22,9,40,4,11,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,82,12,81,0
2024,3,22,9,50,4,11,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,81,0
2024,3,22,10,0,4,11,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,1,82,12,100,0
2024,3,22,10,10,4,11,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,100,0
2024,3,22,10,20,4,11,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,82,12,100,0
2024,3,22,10,30,4,11,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,82,12,100,0
2024,3,22,10,40,4,11,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,82,12,100,0
2024,3,22,10,50,4,11,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,100,0
2024,3,22,11,0,4,11,0.258819045102521,-0.9659258262890682,0.0,1.0,1.0,6.123233995736766e-17,1,82,12,121,0
2024,3,22,11,10,4,11,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,121,0
2024,3,22,11,20,4,11,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,82,12,121,0
2024,3,22,11,30,4,11,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,82,12,121,0
2024,3,22,11,40,4,11,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,82,12,121,0
2024,3,22,11,50,4,11,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,121,0
2024,3,22,12,0,4,11,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,6.123233995736766e-17,1,82,12,144,1
2024,3,22,12,10,4,11,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,144,1
2024,3,22,12,20,4,11,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,82,12,144,1
2024,3,22,12,30,4,11,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,82,12,144,1
2024,3,22,12,40,4,11,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,82,12,144,1
2024,3,22,12,50,4,11,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,144,1
2024,3,22,13,0,4,11,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17,1,82,12,169,1
2024,3,22,13,10,4,11,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,169,1
2024,3,22,13,20,4,11,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,82,12,169,1
2024,3,22,13,30,4,11,-0.2588190451025208,-0.9659258262890683,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,82,12,169,1
2024,3,22,13,40,4,11,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,82,12,169,1
2024,3,22,13,50,4,11,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,169,1
2024,3,22,14,0,4,11,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,6.123233995736766e-17,1,82,12,196,1
2024,3,22,14,10,4,11,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,196,1
2024,3,22,14,20,4,11,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,82,12,196,1
2024,3,22,14,30,4,11,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,82,12,196,1
2024,3,22,14,40,4,11,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,82,12,196,1
2024,3,22,14,50,4,11,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,196,1
2024,3,22,15,0,4,11,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,6.123233995736766e-17,1,82,12,225,1
2024,3,22,15,10,4,11,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,225,1
2024,3,22,15,20,4,11,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,82,12,225,1
2024,3,22,15,30,4,11,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,82,12,225,1
2024,3,22,15,40,4,11,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,82,12,225,1
2024,3,22,15,50,4,11,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,225,1
2024,3,22,16,0,4,11,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,1,82,12,256,1
2024,3,22,16,10,4,11,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,256,1
2024,3,22,16,20,4,11,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,82,12,256,1
2024,3,22,16,30,4,11,-0.8660254037844385,-0.5000000000000004,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,82,12,256,1
2024,3,22,16,40,4,11,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,82,12,256,1
2024,3,22,16,50,4,11,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,82,12,256,1
2024,3,27,9,0,2,11,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,6.123233995736766e-17,1,87,13,81,0
2024,3,27,9,10,2,11,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,81,0
2024,3,27,9,20,2,11,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,87,13,81,0
2024,3,27,9,30,2,11,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,87,13,81,0
2024,3,27,9,40,2,11,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,87,13,81,0
2024,3,27,9,50,2,11,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,81,0
2024,3,27,10,0,2,11,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17,1,87,13,100,0
2024,3,27,10,10,2,11,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,100,0
2024,3,27,10,20,2,11,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,87,13,100,0
2024,3,27,10,30,2,11,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,87,13,100,0
2024,3,27,10,40,2,11,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,87,13,100,0
2024,3,27,10,50,2,11,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,100,0
2024,3,27,11,0,2,11,0.258819045102521,-0.9659258262890682,0.0,1.0,1.0,6.123233995736766e-17,1,87,13,121,0
2024,3,27,11,10,2,11,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,121,0
2024,3,27,11,20,2,11,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,87,13,121,0
2024,3,27,11,30,2,11,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,87,13,121,0
2024,3,27,11,40,2,11,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,87,13,121,0
2024,3,27,11,50,2,11,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,121,0
2024,3,27,12,0,2,11,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,6.123233995736766e-17,1,87,13,144,1
2024,3,27,12,10,2,11,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,144,1
2024,3,27,12,20,2,11,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,87,13,144,1
2024,3,27,12,30,2,11,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,87,13,144,1
2024,3,27,12,40,2,11,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,87,13,144,1
2024,3,27,12,50,2,11,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,144,1
2024,3,27,13,0,2,11,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17,1,87,13,169,1
2024,3,27,13,10,2,11,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,169,1
2024,3,27,13,20,2,11,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,87,13,169,1
2024,3,27,13,30,2,11,-0.2588190451025208,-0.9659258262890683,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,87,13,169,1
2024,3,27,13,40,2,11,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,87,13,169,1
2024,3,27,13,50,2,11,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,169,1
2024,3,27,14,0,2,11,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,6.123233995736766e-17,1,87,13,196,1
2024,3,27,14,10,2,11,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,196,1
2024,3,27,14,20,2,11,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,87,13,196,1
2024,3,27,14,30,2,11,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,87,13,196,1
2024,3,27,14,40,2,11,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,87,13,196,1
2024,3,27,14,50,2,11,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,196,1
2024,3,27,15,0,2,11,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,6.123233995736766e-17,1,87,13,225,1
2024,3,27,15,10,2,11,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,225,1
2024,3,27,15,20,2,11,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,87,13,225,1
2024,3,27,15,30,2,11,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,87,13,225,1
2024,3,27,15,40,2,11,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,87,13,225,1
2024,3,27,15,50,2,11,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,225,1
2024,3,27,16,0,2,11,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17,1,87,13,256,1
2024,3,27,16,10,2,11,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,256,1
2024,3,27,16,20,2,11,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1.0,6.123233995736766e-17,1,87,13,256,1
2024,3,27,16,30,2,11,-0.8660254037844385,-0.5000000000000004,5.66553889764798e-16,-1.0,1.0,6.123233995736766e-17,1,87,13,256,1
2024,3,27,16,40,2,11,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,1.0,6.123233995736766e-17,1,87,13,256,1
2024,3,27,16,50,2,11,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,1,87,13,256,1
2024,4,13,9,0,5,11,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,104,15,81,0
2024,4,13,9,10,5,11,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,81,0
2024,4,13,9,20,5,11,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,104,15,81,0
2024,4,13,9,30,5,11,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,104,15,81,0
2024,4,13,9,40,5,11,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,104,15,81,0
2024,4,13,9,50,5,11,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,81,0
2024,4,13,10,0,5,11,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,104,15,100,0
2024,4,13,10,10,5,11,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,100,0
2024,4,13,10,20,5,11,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,104,15,100,0
2024,4,13,10,30,5,11,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,104,15,100,0
2024,4,13,10,40,5,11,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,104,15,100,0
2024,4,13,10,50,5,11,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,100,0
2024,4,13,11,0,5,11,0.258819045102521,-0.9659258262890682,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,104,15,121,0
2024,4,13,11,10,5,11,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,121,0
2024,4,13,11,20,5,11,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,104,15,121,0
2024,4,13,11,30,5,11,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,104,15,121,0
2024,4,13,11,40,5,11,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,104,15,121,0
2024,4,13,11,50,5,11,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,121,0
2024,4,13,12,0,5,11,1.2246467991473532e-16,-1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,104,15,144,1
2024,4,13,12,10,5,11,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,144,1
2024,4,13,12,20,5,11,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,104,15,144,1
2024,4,13,12,30,5,11,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,104,15,144,1
2024,4,13,12,40,5,11,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,104,15,144,1
2024,4,13,12,50,5,11,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,144,1
2024,4,13,13,0,5,11,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,104,15,169,1
2024,4,13,13,10,5,11,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,169,1
2024,4,13,13,20,5,11,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,104,15,169,1
2024,4,13,13,30,5,11,-0.2588190451025208,-0.9659258262890683,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,104,15,169,1
2024,4,13,13,40,5,11,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,104,15,169,1
2024,4,13,13,50,5,11,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,169,1
2024,4,13,14,0,5,11,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,104,15,196,1
2024,4,13,14,10,5,11,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,196,1
2024,4,13,14,20,5,11,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,104,15,196,1
2024,4,13,14,30,5,11,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,104,15,196,1
2024,4,13,14,40,5,11,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,104,15,196,1
2024,4,13,14,50,5,11,-0.4999999999999997,-0.8660254037844388,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,196,1
2024,4,13,15,0,5,11,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,104,15,225,1
2024,4,13,15,10,5,11,-0.7071067811865471,-0.7071067811865479,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,225,1
2024,4,13,15,20,5,11,-0.7071067811865471,-0.7071067811865479,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,104,15,225,1
2024,4,13,15,30,5,11,-0.7071067811865471,-0.7071067811865479,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,104,15,225,1
2024,4,13,15,40,5,11,-0.7071067811865471,-0.7071067811865479,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,104,15,225,1
2024,4,13,15,50,5,11,-0.7071067811865471,-0.7071067811865479,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,225,1
2024,4,13,16,0,5,11,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,104,15,256,1
2024,4,13,16,10,5,11,-0.8660254037844385,-0.5000000000000004,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,256,1
2024,4,13,16,20,5,11,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,104,15,256,1
2024,4,13,16,30,5,11,-0.8660254037844385,-0.5000000000000004,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,104,15,256,1
2024,4,13,16,40,5,11,-0.8660254037844385,-0.5000000000000004,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,104,15,256,1
2024,4,13,16,50,5,11,-0.8660254037844385,-0.5000000000000004,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,104,15,256,1
2024,4,26,9,0,4,11,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,117,17,81,0
2024,4,26,9,10,4,11,0.7071067811865476,-0.7071067811865475,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,117,17,81,0
2024,4,26,9,20,4,11,0.7071067811865476,-0.7071067811865475,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,117,17,81,0
2024,4,26,9,30,4,11,0.7071067811865476,-0.7071067811865475,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,117,17,81,0
2024,4,26,9,40,4,11,0.7071067811865476,-0.7071067811865475,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,117,17,81,0
2024,4,26,9,50,4,11,0.7071067811865476,-0.7071067811865475,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,117,17,81,0
2024,4,26,10,0,4,11,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,117,17,100,0
2024,4,26,10,10,4,11,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,117,17,100,0
2024,4,26,10,20,4,11,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,117,17,100,0
2024,4,26,10,30,4,11,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,117,17,100,0
2024,4,26,10,40,4,11,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,117,17,100,0
2024,4,26,10,50,4,11,0.49999999999999994,-0.8660254037844387,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,117,17,100,0
2024,4,26,11,0,4,11,0.258819045102521,-0.9659258262890682,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,117,17,121,0
2024,4,26,11,10,4,11,0.258819045102521,-0.9659258262890682,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,117,17,121,0
2024,4,26,11,20,4,11,0.258819045102521,-0.9659258262890682,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,117,17,121,0
2024,4,26,11,30,4,11,0.258819045102521,-0.9659258262890682,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,117,17,121,0
2024,4,26,11,40,4,11,0.258819045102521,-0.9659258262890682,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,117,17,121,0
2024,4,26,11,50,4,11,0.258819045102521,-0.9659258262890682,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,117,17,121,0
2024,4,26,12,0,4,11,1.2246467991473532e-16,-1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,117,17,144,1
2024,4,26,12,10,4,11,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,117,17,144,1
2024,4,26,12,20,4,11,1.2246467991473532e-16,-1.0,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,117,17,144,1
2024,4,26,12,30,4,11,1.2246467991473532e-16,-1.0,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,117,17,144,1
2024,4,26,12,40,4,11,1.2246467991473532e-16,-1.0,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,117,17,144,1
2024,4,26,12,50,4,11,1.2246467991473532e-16,-1.0,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,117,17,144,1
2024,4,26,13,0,4,11,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,117,17,169,1
2024,4,26,13,10,4,11,-0.2588190451025208,-0.9659258262890683,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,117,17,169,1
2024,4,26,13,20,4,11,-0.2588190451025208,-0.9659258262890683,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,117,17,169,1
2024,4,26,13,30,4,11,-0.2588190451025208,-0.9659258262890683,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,117,17,169,1
2024,4,26,13,40,4,11,-0.2588190451025208,-0.9659258262890683,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,117,17,169,1
2024,4,26,13,50,4,11,-0.2588190451025208,-0.9659258262890683,-0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,117,17,169,1
2024,4,26,14,0,4,11,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.8660254037844387,-0.4999999999999998,1,117,17,196,1
2024,4,26,14,10,4,11,-0.4999999999999997,-0.8660254037844388,0.8660254037844386,0.5000000000000001,0.8660254037844387,-0.4999999999999998,1,117,17,196,1
2024,4,26,14,20,4,11,-0.4999999999999997,-0.8660254037844388,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,1,117,17,196,1
2024,4,26,14,30,4,11,-0.4999999999999997,-0.8660254037844388,5.66553889764798e-16,-1.0,0.8660254037844387,-0.4999999999999998,1,117,17,196,1
2024,4,26,14,40,4,11,-0.4999999999999997,-0.8660254037844388,-0.8660254037844385,-0.5000000000000004,0.8660254037844387,-0.4999999999999998,1,117,17,196,1
